Gene stable ID	Gene stable ID version	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Source of gene name	NCBI gene ID	UniProtKB Gene Name ID	EntrezGene transcript name ID
ENSCAFG00000004447	ENSCAFG00000004447.4	22	3255631	3261433	ITM2B	VGNC Symbol	476916		
ENSCAFG00000029700	ENSCAFG00000029700.1	22	3111462	3112499	LPAR6	VGNC Symbol	100856069	J9NVJ7	
ENSCAFG00000004436	ENSCAFG00000004436.5	22	3063239	3257726	RB1	VGNC Symbol			
ENSCAFG00000004432	ENSCAFG00000004432.4	22	3018137	3051269	RCBTB2	VGNC Symbol			
ENSCAFG00000043270	ENSCAFG00000043270.1	22	2980956	2982693					
ENSCAFG00000004428	ENSCAFG00000004428.4	22	2917514	2918551	CYSLTR2	VGNC Symbol	485445		
ENSCAFG00000041492	ENSCAFG00000041492.1	22	2895376	2898891					
ENSCAFG00000044338	ENSCAFG00000044338.1	22	2871339	2874616					
ENSCAFG00000042823	ENSCAFG00000042823.1	22	2819735	2834097					
ENSCAFG00000034539	ENSCAFG00000034539.2	22	2798080	2811712					
ENSCAFG00000048462	ENSCAFG00000048462.1	22	2772430	2790171					
ENSCAFG00000004379	ENSCAFG00000004379.5	22	2526381	2700780	FNDC3A	VGNC Symbol	476914	J9P391	
ENSCAFG00000045502	ENSCAFG00000045502.1	22	2517772	2518989					
ENSCAFG00000043999	ENSCAFG00000043999.1	22	2517272	2518627					
ENSCAFG00000031043	ENSCAFG00000031043.2	22	2513218	2515380	MLNR	VGNC Symbol	608252	B2NIZ6	
ENSCAFG00000004421	ENSCAFG00000004421.5	22	2436206	2489016	CDADC1	VGNC Symbol	476913	E2RHN8	
ENSCAFG00000004408	ENSCAFG00000004408.4	22	2354884	2460857	CAB39L	VGNC Symbol	485442	E2RIH2	
ENSCAFG00000004341	ENSCAFG00000004341.5	22	2244507	2319158	SETDB2	VGNC Symbol	485441		
ENSCAFG00000004345	ENSCAFG00000004345.4	22	2198185	2229485	RCBTB1	VGNC Symbol	485440	F1PV11	
ENSCAFG00000010362	ENSCAFG00000010362.4	22	2153236	2155915					
ENSCAFG00000004337	ENSCAFG00000004337.4	22	2116131	2182633	EBPL	VGNC Symbol	476910		
ENSCAFG00000004325	ENSCAFG00000004325.4	22	2064731	2108414	KPNA3	VGNC Symbol			
ENSCAFG00000004308	ENSCAFG00000004308.4	22	1871181	1910055	TRIM13	VGNC Symbol		F1PIL1	
ENSCAFG00000004309	ENSCAFG00000004309.4	22	1849634	1945276	SPRYD7	VGNC Symbol			
ENSCAFG00000025739	ENSCAFG00000025739.2	22	1847007	1847093	MIR16-1	HGNC Symbol			
ENSCAFG00000020487	ENSCAFG00000020487.2	22	1846866	1846960	MIR15A	HGNC Symbol			
ENSCAFG00000006507	ENSCAFG00000006507.4	22	61368049	61378111	CHAMP1	VGNC Symbol			
ENSCAFG00000006504	ENSCAFG00000006504.5	22	61320451	61345839	UPF3A	VGNC Symbol	607836		
ENSCAFG00000006493	ENSCAFG00000006493.5	22	61283309	61312283	CDC16	VGNC Symbol	607100	E2R5H6	
ENSCAFG00000030364	ENSCAFG00000030364.2	22	61243579	61270838			102153784		
ENSCAFG00000006458	ENSCAFG00000006458.4	22	61095044	61202152	RASA3	VGNC Symbol	476998	E2QUY1	
ENSCAFG00000006449	ENSCAFG00000006449.3	22	61082405	61091041	C22H13orf46	VGNC Symbol			
ENSCAFG00000006421	ENSCAFG00000006421.4	22	60974849	61005875	GAS6	VGNC Symbol	607745		
ENSCAFG00000032408	ENSCAFG00000032408.2	22	60936631	60978347	TMEM255B	VGNC Symbol			
ENSCAFG00000006393	ENSCAFG00000006393.4	22	60911953	60926146	GRK1	VGNC Symbol	485557		
ENSCAFG00000006390	ENSCAFG00000006390.4	22	60898833	60904223	ATP4B	VGNC Symbol	404020	P33704	
ENSCAFG00000006384	ENSCAFG00000006384.4	22	60870413	60896629	TFDP1	HGNC Symbol	607720	F1Q0W2	
ENSCAFG00000045639	ENSCAFG00000045639.1	22	60808837	60808995					
ENSCAFG00000006372	ENSCAFG00000006372.4	22	60786583	60904895	TMCO3	VGNC Symbol	485556	E2R0X2	
ENSCAFG00000029554	ENSCAFG00000029554.1	22	60783989	60785179					
ENSCAFG00000006359	ENSCAFG00000006359.5	22	60752283	60778038	DCUN1D2	VGNC Symbol	476997		
ENSCAFG00000048498	ENSCAFG00000048498.1	22	60732506	60749005			100688150		
ENSCAFG00000043392	ENSCAFG00000043392.1	22	26735805	26799603					
ENSCAFG00000042421	ENSCAFG00000042421.1	22	26612868	26701169					
ENSCAFG00000048088	ENSCAFG00000048088.1	22	26573132	26580109					
ENSCAFG00000046828	ENSCAFG00000046828.1	22	26431837	26437137					
ENSCAFG00000004978	ENSCAFG00000004978.5	22	25726597	25934550	DACH1	HGNC Symbol			
ENSCAFG00000043271	ENSCAFG00000043271.1	22	25365125	25365268	U4	RFAM			
ENSCAFG00000047645	ENSCAFG00000047645.1	22	25343933	25345203					
ENSCAFG00000045692	ENSCAFG00000045692.1	22	25227952	25263226					
ENSCAFG00000045905	ENSCAFG00000045905.1	22	25019509	25172018					
ENSCAFG00000042056	ENSCAFG00000042056.1	22	24643236	24727858					
ENSCAFG00000004977	ENSCAFG00000004977.4	22	24607365	24608557					
ENSCAFG00000030085	ENSCAFG00000030085.2	22	60719994	60726046					
ENSCAFG00000029166	ENSCAFG00000029166.1	22	24362508	24362614	U6	RFAM			
ENSCAFG00000006334	ENSCAFG00000006334.4	22	60696768	60713632	GRTP1	VGNC Symbol	476996	F1Q196	
ENSCAFG00000006323	ENSCAFG00000006323.4	22	60678111	60694924	LAMP1	VGNC Symbol	476995		
ENSCAFG00000004969	ENSCAFG00000004969.4	22	24191778	24555120	KLHL1	VGNC Symbol	485487		
ENSCAFG00000026147	ENSCAFG00000026147.1	22	60658880	60658983	U6	RFAM			
ENSCAFG00000004963	ENSCAFG00000004963.2	22	24007141	24007905			485485		
ENSCAFG00000004962	ENSCAFG00000004962.4	22	23988749	23990209					
ENSCAFG00000026838	ENSCAFG00000026838.1	22	23030122	23030239					
ENSCAFG00000043062	ENSCAFG00000043062.1	22	22323014	22339956					
ENSCAFG00000048249	ENSCAFG00000048249.1	22	22314207	22334024					
ENSCAFG00000004944	ENSCAFG00000004944.4	22	21327856	22213083	PCDH9	VGNC Symbol	476942		
ENSCAFG00000041555	ENSCAFG00000041555.1	22	21138817	21200120					
ENSCAFG00000041748	ENSCAFG00000041748.1	22	21120783	21125686					
ENSCAFG00000045393	ENSCAFG00000045393.1	22	20833146	20929006					
ENSCAFG00000026031	ENSCAFG00000026031.1	22	20814744	20814846	U6	RFAM			
ENSCAFG00000042596	ENSCAFG00000042596.1	22	20507174	20546867					
ENSCAFG00000046482	ENSCAFG00000046482.1	22	19853734	19858846					
ENSCAFG00000046830	ENSCAFG00000046830.1	22	19626166	19626410					
ENSCAFG00000006290	ENSCAFG00000006290.4	22	60624241	60666616	CUL4A	VGNC Symbol	607683	F1Q284	
ENSCAFG00000004942	ENSCAFG00000004942.3	22	19609618	19612711					
ENSCAFG00000027188	ENSCAFG00000027188.2	22	19032357	19032449	U6	RFAM			
ENSCAFG00000031125	ENSCAFG00000031125.1	22	18815614	18815720	U6	RFAM			
ENSCAFG00000049065	ENSCAFG00000049065.1	22	18773628	18805767					
ENSCAFG00000047507	ENSCAFG00000047507.1	22	18733881	18796370					
ENSCAFG00000008488	ENSCAFG00000008488.4	22	18651858	18652163			100682783		
ENSCAFG00000041470	ENSCAFG00000041470.1	22	18340227	18342016					
ENSCAFG00000034000	ENSCAFG00000034000.2	22	18042913	18051151					
ENSCAFG00000048388	ENSCAFG00000048388.1	22	17311220	17395398					
ENSCAFG00000038721	ENSCAFG00000038721.2	22	17157417	17179056					
ENSCAFG00000004935	ENSCAFG00000004935.3	22	17151913	17155892	PCDH20	VGNC Symbol	100686939	F1P802	
ENSCAFG00000048196	ENSCAFG00000048196.1	22	17021501	17025061					
ENSCAFG00000026813	ENSCAFG00000026813.2	22	16936400	16936612	U3	RFAM			
ENSCAFG00000009620	ENSCAFG00000009620.3	22	16756828	16758028					
ENSCAFG00000004924	ENSCAFG00000004924.4	22	16650490	16651156					
ENSCAFG00000004303	ENSCAFG00000004303.2	22	16547757	16548149					
ENSCAFG00000033179	ENSCAFG00000033179.2	22	16534371	16536072					
ENSCAFG00000049473	ENSCAFG00000049473.1	22	16322199	16323306					
ENSCAFG00000006269	ENSCAFG00000006269.4	22	60602888	60623719	PCID2	VGNC Symbol	476994	E2R7M4	
ENSCAFG00000042682	ENSCAFG00000042682.1	22	60586807	60586889	U4	RFAM			
ENSCAFG00000023746	ENSCAFG00000023746.4	22	16288473	16444635	TDRD3	HGNC Symbol	100686460		
ENSCAFG00000043176	ENSCAFG00000043176.1	22	16261950	16265377					
ENSCAFG00000006258	ENSCAFG00000006258.4	22	60571822	60597024	F10	VGNC Symbol	476993		
ENSCAFG00000006258	ENSCAFG00000006258.4	22	60571822	60597024	F10	VGNC Symbol	607661		
ENSCAFG00000006240	ENSCAFG00000006240.5	22	60441938	60606389	MCF2L	VGNC Symbol	485555	F1PWY7	
ENSCAFG00000006199	ENSCAFG00000006199.4	22	60302309	60428080	ATP11A	VGNC Symbol	476992		
ENSCAFG00000004902	ENSCAFG00000004902.5	22	15573629	16079031	DIAPH3	VGNC Symbol	485474		
ENSCAFG00000035107	ENSCAFG00000035107.2	22	15417319	15461996					
ENSCAFG00000044830	ENSCAFG00000044830.1	22	15365065	15370272					
ENSCAFG00000045806	ENSCAFG00000045806.1	22	15325043	15328248					
ENSCAFG00000047273	ENSCAFG00000047273.1	22	15055198	15056128					
ENSCAFG00000041014	ENSCAFG00000041014.1	22	14549185	14741596					
ENSCAFG00000035494	ENSCAFG00000035494.2	22	14325618	14389123					
ENSCAFG00000047184	ENSCAFG00000047184.1	22	14236628	14247394					
ENSCAFG00000046245	ENSCAFG00000046245.1	22	14098479	14164698					
ENSCAFG00000048270	ENSCAFG00000048270.1	22	13959222	13959512					
ENSCAFG00000004870	ENSCAFG00000004870.4	22	13865900	13958405	PCDH17	VGNC Symbol			
ENSCAFG00000043820	ENSCAFG00000043820.1	22	13865013	13868549					
ENSCAFG00000041363	ENSCAFG00000041363.1	22	13150422	13240050					
ENSCAFG00000027105	ENSCAFG00000027105.2	22	12913789	12913890	U6	RFAM			
ENSCAFG00000050063	ENSCAFG00000050063.1	22	12430004	12430363					
ENSCAFG00000028729	ENSCAFG00000028729.1	22	12070432	12070538	U6	RFAM			
ENSCAFG00000042444	ENSCAFG00000042444.1	22	11947300	12127840					
ENSCAFG00000039313	ENSCAFG00000039313.2	22	11900538	11944208					
ENSCAFG00000035577	ENSCAFG00000035577.2	22	11681166	11724296					
ENSCAFG00000034340	ENSCAFG00000034340.2	22	11647181	11667541					
ENSCAFG00000027869	ENSCAFG00000027869.1	22	11458665	11458764	U6	RFAM			
ENSCAFG00000026317	ENSCAFG00000026317.1	22	11257683	11257789	U6	RFAM			
ENSCAFG00000045070	ENSCAFG00000045070.1	22	10995995	10999300					
ENSCAFG00000043447	ENSCAFG00000043447.1	22	10697255	10773019					
ENSCAFG00000047358	ENSCAFG00000047358.1	22	10568640	10573524					
ENSCAFG00000021822	ENSCAFG00000021822.1	22	10462868	10462975	U6	RFAM			
ENSCAFG00000044555	ENSCAFG00000044555.1	22	10326979	10332934					
ENSCAFG00000024745	ENSCAFG00000024745.3	22	10211655	10213238					
ENSCAFG00000048415	ENSCAFG00000048415.1	22	10095943	10168470					
ENSCAFG00000004843	ENSCAFG00000004843.5	22	9944025	10074722	OLFM4	VGNC Symbol	485470	E2RHC2	
ENSCAFG00000006143	ENSCAFG00000006143.3	22	60161639	60237819	TUBGCP3	VGNC Symbol	476991	E2R3X7	
ENSCAFG00000049242	ENSCAFG00000049242.1	22	60142931	60148814					
ENSCAFG00000044504	ENSCAFG00000044504.1	22	60138649	60138810					
ENSCAFG00000031412	ENSCAFG00000031412.2	22	60106763	60135759	SPACA7	VGNC Symbol	102155778	J9P4J9	
ENSCAFG00000004836	ENSCAFG00000004836.5	22	9860827	9865412			485469	E2RM28	
ENSCAFG00000022936	ENSCAFG00000022936.1	22	9834874	9834969	cfa-mir-759	miRBase	100886037		
ENSCAFG00000045782	ENSCAFG00000045782.1	22	9803126	9821698					
ENSCAFG00000046631	ENSCAFG00000046631.1	22	60081796	60086527					
ENSCAFG00000004829	ENSCAFG00000004829.4	22	9753441	9759713	CNMD	VGNC Symbol			
ENSCAFG00000047560	ENSCAFG00000047560.1	22	59940429	59941718					
ENSCAFG00000040518	ENSCAFG00000040518.2	22	59932699	59940408					
ENSCAFG00000046063	ENSCAFG00000046063.1	22	59850581	59890118					
ENSCAFG00000043520	ENSCAFG00000043520.1	22	59721368	59744069					
ENSCAFG00000041557	ENSCAFG00000041557.1	22	59472355	59474904					
ENSCAFG00000045673	ENSCAFG00000045673.1	22	59424169	59428563					
ENSCAFG00000046519	ENSCAFG00000046519.1	22	59348205	59350899					
ENSCAFG00000041230	ENSCAFG00000041230.1	22	59346931	59349112					
ENSCAFG00000023644	ENSCAFG00000023644.4	22	59313874	59325494	TEX29	VGNC Symbol			
ENSCAFG00000004823	ENSCAFG00000004823.4	22	9682169	9722979	SUGT1	HGNC Symbol	609605		
ENSCAFG00000004817	ENSCAFG00000004817.4	22	9592978	9670271	ELF1	VGNC Symbol	476936	E2R9T4	
ENSCAFG00000042635	ENSCAFG00000042635.1	22	9534335	9534438	U4	RFAM			
ENSCAFG00000006116	ENSCAFG00000006116.4	22	59206868	59303049	ARHGEF7	VGNC Symbol	485552		
ENSCAFG00000004805	ENSCAFG00000004805.4	22	9505012	9565208	WBP4	VGNC Symbol	476935	F1PCW3	
ENSCAFG00000049499	ENSCAFG00000049499.1	22	9474902	9479235					
ENSCAFG00000004802	ENSCAFG00000004802.5	22	9467020	9469152	KBTBD6	VGNC Symbol	102153124		
ENSCAFG00000024949	ENSCAFG00000024949.2	22	9388832	9390871	KBTBD7	VGNC Symbol	485467	J9P7L8	
ENSCAFG00000030414	ENSCAFG00000030414.1	22	59203134	59204156					
ENSCAFG00000033751	ENSCAFG00000033751.2	22	59122197	59130716					
ENSCAFG00000048495	ENSCAFG00000048495.1	22	59110787	59112528					
ENSCAFG00000006095	ENSCAFG00000006095.4	22	59059519	59092192	ANKRD10	VGNC Symbol	476986	E2R8T1	
ENSCAFG00000046452	ENSCAFG00000046452.1	22	59038507	59050832					
ENSCAFG00000042788	ENSCAFG00000042788.1	22	59033923	59036072					
ENSCAFG00000004800	ENSCAFG00000004800.3	22	9382811	9383170					
ENSCAFG00000049006	ENSCAFG00000049006.1	22	59020934	59021828					
ENSCAFG00000004795	ENSCAFG00000004795.4	22	9329406	9376686	MTRF1	VGNC Symbol	485465	E2RAT2	
ENSCAFG00000006088	ENSCAFG00000006088.4	22	58946939	58957804	ING1	HGNC Symbol	476984	E2R8X6	
ENSCAFG00000006082	ENSCAFG00000006082.5	22	58902293	58947558	CARS2	VGNC Symbol			
ENSCAFG00000006076	ENSCAFG00000006076.4	22	58881927	58900382					
ENSCAFG00000006072	ENSCAFG00000006072.3	22	58825667	58853667	RAB20	VGNC Symbol	485549	E2QUK6	
ENSCAFG00000006069	ENSCAFG00000006069.5	22	58697175	58773297	COL4A2	VGNC Symbol			
ENSCAFG00000046995	ENSCAFG00000046995.1	22	58630730	58631812					
ENSCAFG00000004778	ENSCAFG00000004778.5	22	9200839	9306238	NAA16	HGNC Symbol			
ENSCAFG00000045670	ENSCAFG00000045670.1	22	9177708	9177805	U3	RFAM			
ENSCAFG00000042408	ENSCAFG00000042408.1	22	9177597	9183044					
ENSCAFG00000006062	ENSCAFG00000006062.5	22	58512212	58588666	COL4A1	VGNC Symbol			
ENSCAFG00000046758	ENSCAFG00000046758.1	22	58358859	58364725					
ENSCAFG00000006058	ENSCAFG00000006058.5	22	58223387	58227535	IRS2	VGNC Symbol			
ENSCAFG00000045563	ENSCAFG00000045563.1	22	58177938	58184817					
ENSCAFG00000043657	ENSCAFG00000043657.1	22	58173916	58176310					
ENSCAFG00000045460	ENSCAFG00000045460.1	22	58143492	58146376					
ENSCAFG00000036669	ENSCAFG00000036669.2	22	58142922	58144731					
ENSCAFG00000022353	ENSCAFG00000022353.1	22	58114645	58114752	U6	RFAM			
ENSCAFG00000004764	ENSCAFG00000004764.4	22	8798090	9149296	VWA8	VGNC Symbol	485463	F1PD22	
ENSCAFG00000034447	ENSCAFG00000034447.2	22	58103630	58106511					
ENSCAFG00000043207	ENSCAFG00000043207.1	22	57997448	57999371					
ENSCAFG00000043556	ENSCAFG00000043556.1	22	57992899	58023988					
ENSCAFG00000039759	ENSCAFG00000039759.2	22	57947441	57954232					
ENSCAFG00000046835	ENSCAFG00000046835.1	22	57847777	57857625					
ENSCAFG00000033348	ENSCAFG00000033348.2	22	57834334	57837424					
ENSCAFG00000040110	ENSCAFG00000040110.2	22	57823366	57826890					
ENSCAFG00000037958	ENSCAFG00000037958.2	22	57812448	57820712					
ENSCAFG00000027296	ENSCAFG00000027296.2	22	57328154	57328315	U4	RFAM			
ENSCAFG00000006050	ENSCAFG00000006050.4	22	57198283	57648949	MYO16	VGNC Symbol			
ENSCAFG00000044394	ENSCAFG00000044394.1	22	8777568	8778490					
ENSCAFG00000041772	ENSCAFG00000041772.1	22	57036915	57037403					
ENSCAFG00000031735	ENSCAFG00000031735.2	22	57036292	57068320	TNFSF13B	VGNC Symbol	485545	J9JHM5	
ENSCAFG00000004733	ENSCAFG00000004733.4	22	8543708	8756878	DGKH	VGNC Symbol	476932	F1PFD9	
ENSCAFG00000039356	ENSCAFG00000039356.2	23	49131221	49134942			100684154		
ENSCAFG00000038655	ENSCAFG00000038655.2	23	49110923	49114711					
ENSCAFG00000044737	ENSCAFG00000044737.1	23	49099461	49108184					
ENSCAFG00000005051	ENSCAFG00000005051.5	23	8280793	8358560	SCN5A	VGNC Symbol	403497		
ENSCAFG00000005045	ENSCAFG00000005045.4	23	8267769	8268269					
ENSCAFG00000005039	ENSCAFG00000005039.4	23	8231484	8258710	EXOG	VGNC Symbol	485591	E2RKV7	
ENSCAFG00000005035	ENSCAFG00000005035.4	23	8192483	8218894	ACVR2B	VGNC Symbol			
ENSCAFG00000005028	ENSCAFG00000005028.4	23	8122197	8170447	XYLB	VGNC Symbol	609126	F1PI40	
ENSCAFG00000005025	ENSCAFG00000005025.4	23	8075539	8101828	SLC22A14	VGNC Symbol	485588	F1PI51	
ENSCAFG00000008711	ENSCAFG00000008711.5	23	48971066	49059919	MME	VGNC Symbol	477120	F6M3K2	
ENSCAFG00000008711	ENSCAFG00000008711.5	23	48971066	49059919	MME	VGNC Symbol	477120	F5C3N2	
ENSCAFG00000005013	ENSCAFG00000005013.4	23	8049714	8059952	SLC22A13	VGNC Symbol	485587	E2RPT2	
ENSCAFG00000032364	ENSCAFG00000032364.1	23	7957910	7958368			607817	J9NX45	
ENSCAFG00000048957	ENSCAFG00000048957.1	23	48965389	48968308					
ENSCAFG00000041298	ENSCAFG00000041298.1	23	48964661	48968308					
ENSCAFG00000049991	ENSCAFG00000049991.1	23	48917875	48920608					
ENSCAFG00000041032	ENSCAFG00000041032.1	23	48827019	48851304					
ENSCAFG00000044609	ENSCAFG00000044609.1	23	48641887	48741571					
ENSCAFG00000036101	ENSCAFG00000036101.2	23	48608553	48632865					
ENSCAFG00000008688	ENSCAFG00000008688.4	23	48471701	48535195	GPR149	VGNC Symbol	477119	F6V482	
ENSCAFG00000008673	ENSCAFG00000008673.5	23	48407316	48456654	DHX36	VGNC Symbol		F6V8H1	
ENSCAFG00000004972	ENSCAFG00000004972.4	23	7932254	8024323	OXSR1	VGNC Symbol	607809	E2RAI8	
ENSCAFG00000008638	ENSCAFG00000008638.4	23	48290104	48399096	ARHGEF26	VGNC Symbol	611857		
ENSCAFG00000044407	ENSCAFG00000044407.1	23	48127139	48137335					
ENSCAFG00000044375	ENSCAFG00000044375.1	23	47509438	47549489					
ENSCAFG00000031794	ENSCAFG00000031794.2	23	47501371	47503798	RAP2B	VGNC Symbol			
ENSCAFG00000004966	ENSCAFG00000004966.4	23	7901250	7904534	MYD88	VGNC Symbol	477024	F1P7V2	
ENSCAFG00000043882	ENSCAFG00000043882.1	23	47356559	47363985					
ENSCAFG00000008626	ENSCAFG00000008626.4	23	47249496	47253203	P2RY1	VGNC Symbol	449621	Q5XX73	
ENSCAFG00000046520	ENSCAFG00000046520.1	23	47097349	47102495					
ENSCAFG00000048376	ENSCAFG00000048376.1	23	46974880	47037520					
ENSCAFG00000022642	ENSCAFG00000022642.1	23	46971782	46971888	U6	RFAM			
ENSCAFG00000043010	ENSCAFG00000043010.1	23	16512518	16513581					
ENSCAFG00000005510	ENSCAFG00000005510.6	23	16506032	16511527	EOMES	VGNC Symbol	485636		
ENSCAFG00000005494	ENSCAFG00000005494.4	23	16294338	16295324			102155200	Q53VB8	
ENSCAFG00000004959	ENSCAFG00000004959.5	23	7889500	7901229	ACAA1	VGNC Symbol	477023	E2REH5	
ENSCAFG00000005492	ENSCAFG00000005492.4	23	15913487	16034782	CMC1	VGNC Symbol	485633		
ENSCAFG00000005491	ENSCAFG00000005491.4	23	15911942	15946265	AZI2	VGNC Symbol	485632	E2RLT7	
ENSCAFG00000005488	ENSCAFG00000005488.4	23	15732462	15902789					
ENSCAFG00000046226	ENSCAFG00000046226.1	23	15095190	15095277	U2	RFAM			
ENSCAFG00000043676	ENSCAFG00000043676.1	23	14644067	14647888					
ENSCAFG00000005464	ENSCAFG00000005464.4	23	14454759	15136654	RBMS3	VGNC Symbol	485630		
ENSCAFG00000041537	ENSCAFG00000041537.1	23	14153450	14206425					
ENSCAFG00000049527	ENSCAFG00000049527.1	23	14034512	14040914					
ENSCAFG00000045331	ENSCAFG00000045331.1	23	14024459	14047572					
ENSCAFG00000005449	ENSCAFG00000005449.4	23	13889000	13977636	TGFBR2	VGNC Symbol	477039	F1PNA9	
ENSCAFG00000026320	ENSCAFG00000026320.1	23	13804790	13804896	U6	RFAM			
ENSCAFG00000028789	ENSCAFG00000028789.2	23	13696741	13859358	GADL1	VGNC Symbol	485629		
ENSCAFG00000042445	ENSCAFG00000042445.1	23	13592686	13687213					
ENSCAFG00000046171	ENSCAFG00000046171.1	23	13488142	13563380					
ENSCAFG00000043559	ENSCAFG00000043559.1	23	13405687	13455200					
ENSCAFG00000026000	ENSCAFG00000026000.1	23	13353116	13353220	U6	RFAM			
ENSCAFG00000033275	ENSCAFG00000033275.2	23	13267815	13271792					
ENSCAFG00000046850	ENSCAFG00000046850.1	23	13238201	13259198					
ENSCAFG00000047462	ENSCAFG00000047462.1	23	13220188	13227858					
ENSCAFG00000048461	ENSCAFG00000048461.1	23	13169084	13190141					
ENSCAFG00000047412	ENSCAFG00000047412.1	23	13049484	13049581	U6	RFAM			
ENSCAFG00000005423	ENSCAFG00000005423.5	23	13037722	13143743	STT3B	VGNC Symbol	485628	E2RG47	
ENSCAFG00000004948	ENSCAFG00000004948.4	23	7813546	7889324	DLEC1	VGNC Symbol	100686697		
ENSCAFG00000008603	ENSCAFG00000008603.5	23	46737790	46938233	MBNL1	VGNC Symbol	477116	F6UUJ0	
ENSCAFG00000008574	ENSCAFG00000008574.4	23	46614113	46615667					
ENSCAFG00000008567	ENSCAFG00000008567.4	23	46416333	46422205	SUCNR1	VGNC Symbol	485719	J9P1I1	
ENSCAFG00000008554	ENSCAFG00000008554.4	23	46339466	46363588	AADAC	VGNC Symbol	477115	E2R2H2	
ENSCAFG00000008541	ENSCAFG00000008541.3	23	46289610	46311833	AADACL2	VGNC Symbol	609872		
ENSCAFG00000008537	ENSCAFG00000008537.4	23	46002308	46059936	IGSF10	VGNC Symbol	477114	E2R3I3	
ENSCAFG00000008534	ENSCAFG00000008534.4	23	45909485	45910526	P2RY12	VGNC Symbol	442958		
ENSCAFG00000008531	ENSCAFG00000008531.4	23	45900483	45902030	P2RY13	VGNC Symbol			
ENSCAFG00000008528	ENSCAFG00000008528.4	23	45866335	45888250	GPR87	VGNC Symbol	485718	E2R3J7	
ENSCAFG00000005411	ENSCAFG00000005411.4	23	12722897	13017522	OSBPL10	VGNC Symbol	485627	E2RH08	
ENSCAFG00000008523	ENSCAFG00000008523.4	23	45798344	45799366	P2RY14	VGNC Symbol	485717		
ENSCAFG00000008520	ENSCAFG00000008520.3	23	45782630	45783589	GPR171	VGNC Symbol	485716	F1P662	
ENSCAFG00000005401	ENSCAFG00000005401.5	23	12522398	12632447	GPD1L	VGNC Symbol	485626	J9NS24	
ENSCAFG00000004931	ENSCAFG00000004931.5	23	7781787	7805336	PLCD1	VGNC Symbol	485586	F1P7Z9	
ENSCAFG00000004931	ENSCAFG00000004931.5	23	7781787	7805336	PLCD1	VGNC Symbol	485586	E2QX57	
ENSCAFG00000008485	ENSCAFG00000008485.4	23	45708417	45987175	MED12L	VGNC Symbol	100683791		
ENSCAFG00000042188	ENSCAFG00000042188.1	23	45667031	45670942					
ENSCAFG00000005399	ENSCAFG00000005399.3	23	12399022	12508177	CMTM8	VGNC Symbol	485625	E2RH65	
ENSCAFG00000045521	ENSCAFG00000045521.1	23	45641548	45641870					
ENSCAFG00000008447	ENSCAFG00000008447.4	23	45513416	45551178	CLRN1	VGNC Symbol	611756	E2R9A0	
ENSCAFG00000049724	ENSCAFG00000049724.1	23	45493257	45507737					
ENSCAFG00000005397	ENSCAFG00000005397.4	23	12328303	12382837	CMTM7	VGNC Symbol	609722		
ENSCAFG00000004890	ENSCAFG00000004890.4	23	7770290	7782174	VILL	VGNC Symbol			
ENSCAFG00000020538	ENSCAFG00000020538.1	23	7747064	7747140	MIR26A1	HGNC Symbol			
ENSCAFG00000005396	ENSCAFG00000005396.4	23	12295876	12315367	CMTM6	VGNC Symbol	609718	F1PQS8	
ENSCAFG00000041532	ENSCAFG00000041532.1	23	7725446	7758067	CTDSPL	HGNC Symbol			
ENSCAFG00000029264	ENSCAFG00000029264.2	23	45456036	45491057	MINDY4B	VGNC Symbol			
ENSCAFG00000049434	ENSCAFG00000049434.1	23	45341199	45385546	SIAH2	HGNC Symbol			
ENSCAFG00000005390	ENSCAFG00000005390.5	23	12235104	12277031	DYNC1LI1	VGNC Symbol	477038		
ENSCAFG00000008436	ENSCAFG00000008436.5	23	45290028	45320774	ERICH6	VGNC Symbol	485714		
ENSCAFG00000049303	ENSCAFG00000049303.1	23	12234924	12235064	cfa-mir-8806	miRBase	104794956		
ENSCAFG00000004820	ENSCAFG00000004820.5	23	7281378	7613899	ITGA9	VGNC Symbol	477021		
ENSCAFG00000030823	ENSCAFG00000030823.2	23	12094778	12143214	POMGNT2	HGNC Symbol	485621		
ENSCAFG00000008429	ENSCAFG00000008429.5	23	45247088	45271228	SELENOT	VGNC Symbol	477113		
ENSCAFG00000005377	ENSCAFG00000005377.4	23	12034221	12085293	GASK1A	VGNC Symbol	609686		
